START_TIME,STOP_TIME,PID,SID,SENSOR_PLACEMENT,MEAN_0,STD_0,POSITIVE_AMPLITUDE_0,DOMINANT_FREQUENCY_0,DOMINANT_FREQUENCY_POWER_RATIO_0,HIGHEND_POWER_RATIO_0,AMPLITUDE_RANGE_0,ACTIVE_PERC_0,ACTIVATION_COUNT_0,ACTIVATION_STD_0,MEDIAN_ANGLES_0,MEDIAN_ANGLES_1,MEDIAN_ANGLES_2,RANGE_ANGLES_0,RANGE_ANGLES_1,RANGE_ANGLES_2
2015-09-24 15:47:05.600,2015-09-24 15:47:18.400,SPADES_1,TAS1E23150084,DH,1.007215914,0.266637174,1.775407529,1.796875000,0.353937072,0.209836185,1.261053614,1.000000000,0.000976562,0.000000000,1.372053764,2.930681126,1.499140575,0.034526456,0.035620066,0.013393384
2015-09-24 15:47:18.400,2015-09-24 15:47:31.200,SPADES_1,TAS1E23150084,DH,1.008834895,0.332875411,2.072215586,1.796875000,0.285218012,0.250736959,1.913770845,0.995117188,0.005888126,0.255591164,1.360355194,2.923388731,1.501903506,0.022269216,0.019960238,0.026750811
2015-09-24 15:47:31.200,2015-09-24 15:47:44.000,SPADES_1,TAS1E23150084,DH,1.198395310,0.813108002,3.605408557,2.656250000,0.602063623,0.154414554,3.541471085,0.950195312,0.060637205,0.148213329,1.388848088,2.954067701,1.529686550,0.046552403,0.047485838,0.016479771
2015-09-24 15:47:44.000,2015-09-24 15:47:56.800,SPADES_1,TAS1E23150084,DH,1.266505294,0.891544263,3.829224886,2.578125000,0.578935455,0.173969941,3.733714117,0.964843750,0.057692308,0.151528773,1.387920410,2.955758653,1.538201235,0.045032152,0.040764576,0.028003794
2015-09-24 15:47:56.800,2015-09-24 15:48:09.600,SPADES_1,TAS1E23150084,DH,1.264890548,0.890754354,3.557962362,2.578125000,0.532412074,0.173156625,3.462574559,0.959960938,0.060020346,0.143485493,1.388611061,2.954320926,1.541585729,0.023786656,0.024573260,0.032883020
2015-09-24 15:48:09.600,2015-09-24 15:48:22.400,SPADES_1,TAS1E23150084,DH,1.230850444,0.863421503,3.446384791,2.578125000,0.574504042,0.163932138,3.431475642,0.959960938,0.055951170,0.162711755,1.376379846,2.945333485,1.542934895,0.037815153,0.038910844,0.011960074
2015-09-24 15:48:22.400,2015-09-24 15:48:35.200,SPADES_1,TAS1E23150084,DH,1.261552396,0.861236111,3.419834790,2.578125000,0.539167117,0.177405187,3.326294654,0.980468750,0.032868526,0.193851874,1.391595334,2.960617876,1.545861874,0.006984208,0.008811978,0.015009133
2015-09-24 15:48:35.200,2015-09-24 15:48:48.000,SPADES_1,TAS1E23150084,DH,1.189884213,0.781020286,3.322494562,2.656250000,0.567802674,0.159867264,3.333727695,0.964843750,0.041497976,0.201878451,1.385075190,2.953519347,1.537441638,0.043170788,0.044767830,0.024213095
2015-09-24 15:48:48.000,2015-09-24 15:49:00.800,SPADES_1,TAS1E23150084,DH,1.009879977,0.365221485,2.085947753,1.953125000,0.454284946,0.310201266,1.759132709,1.000000000,0.000976562,0.000000000,1.382453570,2.940439236,1.496452290,0.041471393,0.043186635,0.022177209
2015-09-24 15:49:00.800,2015-09-24 15:49:13.600,SPADES_1,TAS1E23150084,DH,1.004927127,0.298634875,2.048723609,1.875000000,0.402372059,0.381444141,1.579583530,1.000000000,0.000976562,0.000000000,1.391545586,2.947243122,1.497496017,0.030306379,0.023846422,0.014533431
2015-09-24 15:49:13.600,2015-09-24 15:49:26.400,SPADES_1,TAS1E23150084,DH,1.008763595,0.274119372,1.803765160,1.875000000,0.331871422,0.381847560,1.352226533,1.000000000,0.000976562,0.000000000,1.393047269,2.952908909,1.505533700,0.026901541,0.022058756,0.014597450
2015-09-24 15:49:26.400,2015-09-24 15:49:39.200,SPADES_1,TAS1E23150084,DH,1.002519390,0.275902408,1.790191382,1.875000000,0.300764974,0.356944459,1.392699158,1.000000000,0.000976562,0.000000000,1.401888536,2.959883004,1.505944885,0.017660981,0.015690760,0.012922222
2015-09-24 15:49:39.200,2015-09-24 15:49:52.000,SPADES_1,TAS1E23150084,DH,1.006353312,0.285461078,1.900314827,1.875000000,0.318934077,0.401057269,1.475856170,1.000000000,0.000976562,0.000000000,1.393716532,2.950167802,1.501276173,0.016310706,0.010684344,0.018977516
2015-09-24 15:49:52.000,2015-09-24 15:50:04.800,SPADES_1,TAS1E23150084,DH,1.002737131,0.268303290,1.822972483,1.875000000,0.327211819,0.363026845,1.257216150,1.000000000,0.000976562,0.000000000,1.400929220,2.953602218,1.495752552,0.006654053,0.006587849,0.014417369
2015-09-24 15:50:04.800,2015-09-24 15:50:17.600,SPADES_1,TAS1E23150084,DH,1.002645425,0.275781404,1.954460694,1.796875000,0.340545726,0.319447539,1.457429557,1.000000000,0.000976562,0.000000000,1.346429691,2.901387275,1.489028377,0.047099616,0.043090458,0.008694955
2015-09-24 15:50:17.600,2015-09-24 15:50:30.400,SPADES_1,TAS1E23150084,DH,1.003356130,0.283637782,2.110485119,1.796875000,0.410929879,0.328196897,1.630375365,1.000000000,0.000976562,0.000000000,1.332377359,2.892599414,1.496625352,0.021550364,0.014887642,0.023770779
2015-09-24 15:50:30.400,2015-09-24 15:50:43.200,SPADES_1,TAS1E23150084,DH,1.004170525,0.275935534,2.051894145,1.796875000,0.406037780,0.299295994,1.516421164,1.000000000,0.000976562,0.000000000,1.334821203,2.891054320,1.489169761,0.012575694,0.008922762,0.014502106
2015-09-24 15:50:43.200,2015-09-24 15:50:56.000,SPADES_1,TAS1E23150084,DH,1.006761993,0.286218298,2.129244863,1.796875000,0.403693835,0.371311775,1.613614683,1.000000000,0.000976562,0.000000000,1.334469543,2.890641559,1.487954033,0.016993926,0.012784620,0.009124048
2015-09-24 15:50:56.000,2015-09-24 15:51:08.800,SPADES_1,TAS1E23150084,DH,1.002288473,0.277272613,2.056199828,1.796875000,0.420296770,0.313658874,1.582764982,1.000000000,0.000976562,0.000000000,1.338609789,2.896836389,1.495065695,0.006301086,0.000966283,0.021904780
2015-09-24 15:51:08.800,2015-09-24 15:51:21.600,SPADES_1,TAS1E23150084,DH,0.999283587,0.290771848,2.124528306,1.796875000,0.306643912,0.361173520,1.731303351,1.000000000,0.000976562,0.000000000,1.339912583,2.898944764,1.497567794,0.054797576,0.044715798,0.021225942
2015-09-24 15:51:21.600,2015-09-24 15:51:34.400,SPADES_1,TAS1E23150084,DH,1.008899795,0.285445066,2.059248057,1.796875000,0.354064121,0.306646894,1.611074611,1.000000000,0.000976562,0.000000000,1.326250437,2.885088787,1.493802448,0.018786363,0.016165993,0.007740819
2015-09-24 15:51:34.400,2015-09-24 15:51:47.200,SPADES_1,TAS1E23150084,DH,1.000831960,0.283649016,2.013674531,1.796875000,0.298240938,0.351097327,1.518124321,1.000000000,0.000976562,0.000000000,1.326905331,2.886207356,1.498996802,0.010114524,0.010582156,0.017221938
2015-09-24 15:51:47.200,2015-09-24 15:52:00.000,SPADES_1,TAS1E23150084,DH,1.000131545,0.285022489,2.140154855,1.796875000,0.349865221,0.345580661,1.656875558,1.000000000,0.000976562,0.000000000,1.329524098,2.889483875,1.494614333,0.015826416,0.011910304,0.018798169
2015-09-24 15:52:00.000,2015-09-24 15:52:12.800,SPADES_1,TAS1E23150084,DH,1.000646989,0.273412743,1.924903119,1.875000000,0.367317999,0.293227947,1.448348680,1.000000000,0.000976562,0.000000000,1.324904784,2.886348005,1.500797044,0.012427580,0.013697789,0.012078669
2015-09-24 15:52:12.800,2015-09-24 15:52:25.600,SPADES_1,TAS1E23150084,DH,0.980970796,0.161907383,2.036357508,1.875000000,0.145873350,0.415953567,1.488507814,1.000000000,0.000976562,0.000000000,1.320528586,2.886166355,1.504905030,0.007949044,0.012105572,0.050702789
2015-09-24 15:52:25.600,2015-09-24 15:52:38.400,SPADES_1,TAS1E23150084,DH,0.974354598,0.120188399,1.870394334,3.046875000,0.052158603,0.398216145,1.401025300,1.000000000,0.000976562,0.000000000,1.350856705,2.907518231,1.502489675,0.041122686,0.043875425,0.052110837
2015-09-24 15:52:38.400,2015-09-24 15:52:51.200,SPADES_1,TAS1E23150084,DH,0.970347684,0.048649455,1.264486759,4.296875000,0.045210701,0.707130819,0.509063245,1.000000000,0.000976562,0.000000000,1.350215075,2.902751663,1.482719817,0.124223049,0.103108529,0.093357962
2015-09-24 15:52:51.200,2015-09-24 15:53:04.000,SPADES_1,TAS1E23150084,DH,0.968182717,0.061004517,1.503141195,0.000000000,0.001949318,0.734928462,0.978747707,1.000000000,0.000976562,0.000000000,1.346575250,2.910117527,1.513508656,0.019978266,0.011951162,0.030712077
2015-09-24 15:53:04.000,2015-09-24 15:53:16.800,SPADES_1,TAS1E23150084,DH,0.968427168,0.030534713,1.304465652,0.000000000,0.001949318,0.569120770,0.457456965,1.000000000,0.000976562,0.000000000,1.367295278,2.922206774,1.507530164,0.061926433,0.056956921,0.050274622
2015-09-24 15:53:16.800,2015-09-24 15:53:29.600,SPADES_1,TAS1E23150084,DH,0.967049426,0.031978126,1.199368060,0.000000000,0.001949318,0.491935950,0.377045370,1.000000000,0.000976562,0.000000000,1.344015196,2.899552633,1.490202831,0.091139117,0.076007814,0.054519937
2015-09-24 15:53:29.600,2015-09-24 15:53:42.400,SPADES_1,TAS1E23150084,DH,0.967551500,0.037248050,1.261001519,0.000000000,0.001949318,0.583284002,0.532806625,1.000000000,0.000976562,0.000000000,1.330423538,2.893767700,1.511783438,0.061158451,0.046955526,0.050669737
2015-09-24 15:53:42.400,2015-09-24 15:53:55.200,SPADES_1,TAS1E23150084,DH,0.966509998,0.034114208,1.299075382,4.140625000,0.038371314,0.692861259,0.453557520,1.000000000,0.000976562,0.000000000,1.335450679,2.897432894,1.519907477,0.112177497,0.104958222,0.049071388
2015-09-24 15:53:55.200,2015-09-24 15:54:08.000,SPADES_1,TAS1E23150084,DH,0.966151537,0.013672374,1.089396613,0.000000000,0.001949318,0.820365804,0.201484968,1.000000000,0.000976562,0.000000000,1.336714207,2.899535890,1.511610382,0.025258809,0.031771735,0.032196495
2015-09-24 15:54:08.000,2015-09-24 15:54:20.800,SPADES_1,TAS1E23150084,DH,0.968457901,0.034179384,1.194180343,0.000000000,0.001949318,0.733048696,0.323488871,1.000000000,0.000976562,0.000000000,1.327958562,2.880966855,1.480110424,0.055588756,0.042816214,0.039510817
2015-09-24 15:54:20.800,2015-09-24 15:54:33.600,SPADES_1,TAS1E23150084,DH,0.966964823,0.037388740,1.237045758,0.000000000,0.001949318,0.491117940,0.409359836,1.000000000,0.000976562,0.000000000,1.300357664,2.856486123,1.505357120,0.045203341,0.040656585,0.103356060
2015-09-24 15:54:33.600,2015-09-24 15:54:46.400,SPADES_1,TAS1E23150084,DH,0.968622789,0.067445688,1.447428391,2.968750000,0.061710862,0.590816911,0.740650993,1.000000000,0.000976562,0.000000000,1.316314978,2.884970383,1.531796622,0.064730022,0.069322859,0.041524166
2015-09-24 15:54:46.400,2015-09-24 15:54:59.200,SPADES_1,TAS1E23150084,DH,0.967055181,0.041578320,1.181801825,4.140625000,0.079365478,0.586880019,0.388959698,1.000000000,0.000976562,0.000000000,1.309722186,2.870305809,1.499733793,0.082730574,0.074012664,0.031475970
2015-09-24 15:54:59.200,2015-09-24 15:55:12.000,SPADES_1,TAS1E23150084,DH,0.973141812,0.084126662,1.414214144,1.015625000,0.047925153,0.596024023,0.709400493,1.000000000,0.000976562,0.000000000,1.355951387,2.918677087,1.512273173,0.074668607,0.077946692,0.021854146
2015-09-24 15:55:12.000,2015-09-24 15:55:24.800,SPADES_1,TAS1E23150084,DH,0.974397701,0.100241527,1.640027795,4.453125000,0.054741456,0.557944185,1.062675276,1.000000000,0.000976562,0.000000000,1.342637640,2.906611087,1.519685705,0.025171202,0.027089743,0.020802433
2015-09-24 15:55:24.800,2015-09-24 15:55:37.600,SPADES_1,TAS1E23150084,DH,0.974946292,0.112608331,1.740039332,1.953125000,0.048733102,0.611130813,1.280962031,1.000000000,0.000976562,0.000000000,1.317624328,2.884444732,1.516669498,0.043355902,0.045465716,0.034518208
2015-09-24 15:55:37.600,2015-09-24 15:55:50.400,SPADES_1,TAS1E23150084,DH,0.994176560,0.159367091,1.741445777,1.562500000,0.214657305,0.318583547,1.116102875,1.000000000,0.000976562,0.000000000,1.311832577,2.871311878,1.498302889,0.021340678,0.018270355,0.028058871
2015-09-24 15:55:50.400,2015-09-24 15:56:03.200,SPADES_1,TAS1E23150084,DH,0.969226797,0.067859484,1.306056194,3.593750000,0.052729055,0.700589327,0.635947494,1.000000000,0.000976562,0.000000000,1.266669946,2.828737923,1.491997263,0.039730531,0.038466531,0.015929215
2015-09-24 15:56:03.200,2015-09-24 15:56:16.000,SPADES_1,TAS1E23150084,DH,0.979408303,0.137023964,2.259562919,0.078125000,0.044578714,0.607966539,1.980924796,1.000000000,0.000976562,0.000000000,1.267287725,2.794077979,1.493653099,0.820938013,0.192598366,0.078091791
2015-09-24 15:56:16.000,2015-09-24 15:56:28.800,SPADES_1,TAS1E23150084,DH,1.058327649,0.429130338,7.392312282,0.078125000,0.094532794,0.372022871,6.926217940,1.000000000,0.000976562,0.000000000,1.179880283,1.298458176,0.882169003,1.041559416,0.964180122,1.854866288
2015-09-24 15:56:28.800,2015-09-24 15:56:41.600,SPADES_1,TAS1E23150084,DH,1.030476867,0.155025832,2.175047072,3.281250000,0.036418671,0.541129444,1.759123785,1.000000000,0.000976562,0.000000000,1.345619061,0.783657987,2.043112820,0.821830087,0.545872164,0.620524907
2015-09-24 15:56:41.600,2015-09-24 15:56:54.400,SPADES_1,TAS1E23150084,DH,1.035820314,0.121524600,1.952404915,2.890625000,0.032528579,0.645165417,1.519255101,1.000000000,0.000976562,0.000000000,1.243313564,0.509925428,1.928979555,0.553513093,0.229489453,0.169588371
2015-09-24 15:56:54.400,2015-09-24 15:57:07.200,SPADES_1,TAS1E23150084,DH,1.019398955,0.100300414,1.436213412,3.437500000,0.052335044,0.560170865,0.765526418,1.000000000,0.000976562,0.000000000,1.271831393,0.622985612,2.008147466,1.253626870,1.320511229,0.178662427
2015-09-24 15:57:07.200,2015-09-24 15:57:20.000,SPADES_1,TAS1E23150084,DH,0.988038078,0.110895938,2.134614987,0.000000000,0.001949318,0.432390943,1.819481437,1.000000000,0.000976562,0.000000000,1.606949974,1.533085707,3.089090197,0.127187976,0.220158248,0.151515656
2015-09-24 15:57:20.000,2015-09-24 15:57:32.800,SPADES_1,TAS1E23150084,DH,0.990235032,0.001799294,0.998803050,0.000000000,0.001949318,0.764519703,0.013976127,1.000000000,0.000976562,0.000000000,1.606542841,1.532253779,3.089011345,0.000290226,0.000384746,0.000419916
2015-09-24 15:57:32.800,2015-09-24 15:57:45.600,SPADES_1,TAS1E23150084,DH,0.989949393,0.001765961,0.998060613,0.000000000,0.001949318,0.743141276,0.015347502,1.000000000,0.000976562,0.000000000,1.606591472,1.532364728,3.089169091,0.000695495,0.000490432,0.000352312
2015-09-24 15:57:45.600,2015-09-24 15:57:58.400,SPADES_1,TAS1E23150084,DH,0.990361323,0.001788278,0.996339326,0.000000000,0.001949318,0.814573996,0.012664225,1.000000000,0.000976562,0.000000000,1.606504161,1.532385480,3.089082348,0.000517077,0.000351527,0.000502822
2015-09-24 15:57:58.400,2015-09-24 15:58:11.200,SPADES_1,TAS1E23150084,DH,0.990540066,0.001997493,1.006810451,0.000000000,0.001949318,0.803426254,0.022167508,1.000000000,0.000976562,0.000000000,1.606119159,1.531907908,3.089004828,0.000899321,0.000884408,0.001031611
2015-09-24 15:58:11.200,2015-09-24 15:58:24.000,SPADES_1,TAS1E23150084,DH,0.990398363,0.002410744,1.003505241,0.000000000,0.001949318,0.797283252,0.023802342,1.000000000,0.000976562,0.000000000,1.606690216,1.531755760,3.088546936,0.000946057,0.000193309,0.000496735
2015-09-24 15:58:24.000,2015-09-24 15:58:36.800,SPADES_1,TAS1E23150084,DH,0.989867895,0.001747127,0.996975164,0.000000000,0.001949318,0.760965482,0.012550018,1.000000000,0.000976562,0.000000000,1.606115896,1.532207751,3.089209655,0.000234323,0.000273542,0.000191514
2015-09-24 15:58:36.800,2015-09-24 15:58:49.600,SPADES_1,TAS1E23150084,DH,0.990194864,0.001809857,0.999551056,0.000000000,0.001949318,0.770052345,0.015628970,1.000000000,0.000976562,0.000000000,1.605729525,1.532255793,3.089597548,0.000274030,0.000640447,0.000564961
2015-09-24 15:58:49.600,2015-09-24 15:59:02.400,SPADES_1,TAS1E23150084,DH,0.990125818,0.001639461,0.996691350,0.000000000,0.001949318,0.760742246,0.011993721,1.000000000,0.000976562,0.000000000,1.606110692,1.532146451,3.089241250,0.000382180,0.000304820,0.000454665
2015-09-24 15:59:02.400,2015-09-24 15:59:15.200,SPADES_1,TAS1E23150084,DH,0.990269710,0.001895518,0.997773298,0.000000000,0.001949318,0.782039215,0.014105930,1.000000000,0.000976562,0.000000000,1.605906156,1.532071537,3.089349199,0.000467850,0.000147915,0.000343784
2015-09-24 15:59:15.200,2015-09-24 15:59:28.000,SPADES_1,TAS1E23150084,DH,0.990034263,0.001785215,0.999274045,0.000000000,0.001949318,0.789176482,0.015857194,1.000000000,0.000976562,0.000000000,1.606140616,1.531852237,3.088927781,0.000688221,0.000503956,0.000713641
2015-09-24 15:59:28.000,2015-09-24 15:59:40.800,SPADES_1,TAS1E23150084,DH,0.990328595,0.001887715,0.996810088,0.000000000,0.001949318,0.797868234,0.010911385,1.000000000,0.000976562,0.000000000,1.605880436,1.532121200,3.089444555,0.000621134,0.000406191,0.000276993
2015-09-24 15:59:40.800,2015-09-24 15:59:53.600,SPADES_1,TAS1E23150084,DH,0.989881914,0.001678946,0.997301596,0.000000000,0.001953125,0.793185468,0.014780445,1.000000000,0.000977517,0.000000000,1.605603627,1.532259865,3.089651708,0.000229715,0.000377628,0.000315083
2015-09-24 15:59:53.600,2015-09-24 16:00:06.400,SPADES_1,TAS1E23150084,DH,0.989904687,0.001633159,0.996814955,0.000000000,0.001949318,0.743805540,0.011968956,1.000000000,0.000976562,0.000000000,1.605722447,1.531762262,3.089202453,0.000239696,0.000541771,0.000244687
2015-09-24 16:00:06.400,2015-09-24 16:00:19.200,SPADES_1,TAS1E23150084,DH,0.989514075,0.001716341,0.995967311,0.000000000,0.001949318,0.768262885,0.014638971,1.000000000,0.000976562,0.000000000,1.605907605,1.532100446,3.089325791,0.000426309,0.000108215,0.000358200
2015-09-24 16:00:19.200,2015-09-24 16:00:32.000,SPADES_1,TAS1E23150084,DH,0.989973716,0.001777265,0.996170017,0.000000000,0.001949318,0.789998650,0.013254702,1.000000000,0.000976562,0.000000000,1.605702755,1.531594176,3.089143977,0.000957861,0.000707207,0.000842398
2015-09-24 16:00:32.000,2015-09-24 16:00:44.800,SPADES_1,TAS1E23150084,DH,0.990424209,0.001807973,0.998648500,0.000000000,0.001949318,0.768042653,0.014574741,1.000000000,0.000976562,0.000000000,1.605543798,1.531887722,3.089464057,0.000252023,0.000780963,0.000513194
2015-09-24 16:00:44.800,2015-09-24 16:00:57.600,SPADES_1,TAS1E23150084,DH,0.990355261,0.002280178,1.000518924,0.000000000,0.001949318,0.769249325,0.019933815,1.000000000,0.000976562,0.000000000,1.605772249,1.531849047,3.089170549,0.000266116,0.000414093,0.000356150
2015-09-24 16:00:57.600,2015-09-24 16:01:10.400,SPADES_1,TAS1E23150084,DH,0.989865533,0.001525192,0.996908943,0.000000000,0.001949318,0.841559044,0.012916752,1.000000000,0.000976562,0.000000000,1.605299668,1.531656345,3.089439372,0.000313281,0.000223613,0.000303779
2015-09-24 16:01:10.400,2015-09-24 16:01:23.200,SPADES_1,TAS1E23150084,DH,0.989957838,0.003180574,1.012440455,0.000000000,0.001949318,0.906060205,0.050545130,1.000000000,0.000976562,0.000000000,1.608126959,1.539646994,3.092528456,0.005549681,0.011319585,0.004183977
2015-09-24 16:01:23.200,2015-09-24 16:01:36.000,SPADES_1,TAS1E23150084,DH,0.989000498,0.001789487,0.996512357,0.000000000,0.001949318,0.785992007,0.014226350,1.000000000,0.000976562,0.000000000,1.610854794,1.545705171,3.094366708,0.001387862,0.001732193,0.001480534
2015-09-24 16:01:36.000,2015-09-24 16:01:48.800,SPADES_1,TAS1E23150084,DH,0.989108738,0.002212591,0.999795371,0.000000000,0.001949318,0.866906825,0.020206706,1.000000000,0.000976562,0.000000000,1.608099915,1.545380204,3.096431716,0.003051652,0.001335223,0.001825187
2015-09-24 16:01:48.800,2015-09-24 16:02:01.600,SPADES_1,TAS1E23150084,DH,0.989349289,0.003053483,1.003333869,0.000000000,0.001949318,0.883255347,0.025598920,1.000000000,0.000976562,0.000000000,1.610940490,1.548167606,3.095499826,0.000899863,0.005561974,0.001778309
2015-09-24 16:02:01.600,2015-09-24 16:02:14.400,SPADES_1,TAS1E23150084,DH,0.989142003,0.002046958,0.999202759,0.000000000,0.001949318,0.841493080,0.016864638,1.000000000,0.000976562,0.000000000,1.611825176,1.554688533,3.097687283,0.001200622,0.003579124,0.001044733
2015-09-24 16:02:14.400,2015-09-24 16:02:27.200,SPADES_1,TAS1E23150084,DH,0.989067229,0.016171605,1.145463856,0.000000000,0.001949318,0.969332291,0.301942878,1.000000000,0.000976562,0.000000000,1.606799681,1.558677157,3.103858640,0.009085045,0.002365878,0.008701531
2015-09-24 16:02:27.200,2015-09-24 16:02:40.000,SPADES_1,TAS1E23150084,DH,0.988909195,0.001577538,0.995429990,0.000000000,0.001949318,0.761536685,0.012319773,1.000000000,0.000976562,0.000000000,1.602615782,1.558854652,3.107612787,0.000608870,0.000839669,0.000675695
2015-09-24 16:02:40.000,2015-09-24 16:02:52.800,SPADES_1,TAS1E23150084,DH,0.988467348,0.001648434,0.995088577,0.000000000,0.001949318,0.724993066,0.011833332,1.000000000,0.000976562,0.000000000,1.602570327,1.558900087,3.107608286,0.000296839,0.000687414,0.000412569
2015-09-24 16:02:52.800,2015-09-24 16:03:05.600,SPADES_1,TAS1E23150084,DH,0.988463474,0.005026508,1.028039557,0.000000000,0.001949318,0.835491739,0.079174337,1.000000000,0.000976562,0.000000000,1.602448020,1.558595853,3.107616226,0.001764566,0.000333908,0.001661694
2015-09-24 16:03:05.600,2015-09-24 16:03:18.400,SPADES_1,TAS1E23150084,DH,0.988672241,0.001724300,0.995508000,0.000000000,0.001949318,0.777976131,0.013671367,1.000000000,0.000976562,0.000000000,1.602322550,1.558545222,3.107836851,0.000458616,0.000650589,0.000326641
2015-09-24 16:03:18.400,2015-09-24 16:03:31.200,SPADES_1,TAS1E23150084,DH,0.988829349,0.001646872,0.996225844,0.000000000,0.001949318,0.819432523,0.013771515,1.000000000,0.000976562,0.000000000,1.602255057,1.558394414,3.107815349,0.000384665,0.000253616,0.000371842
2015-09-24 16:03:31.200,2015-09-24 16:03:44.000,SPADES_1,TAS1E23150084,DH,0.988827346,0.001676836,0.997391593,0.000000000,0.001949318,0.755606201,0.014457631,1.000000000,0.000976562,0.000000000,1.602269547,1.558446469,3.107795999,0.000237765,0.000361565,0.000324295
2015-09-24 16:03:44.000,2015-09-24 16:03:56.800,SPADES_1,TAS1E23150084,DH,0.988972281,0.001688604,0.996349108,0.000000000,0.001949318,0.813102511,0.013518996,1.000000000,0.000976562,0.000000000,1.602342583,1.558296552,3.107658608,0.000453509,0.000612454,0.000647455
2015-09-24 16:03:56.800,2015-09-24 16:04:09.600,SPADES_1,TAS1E23150084,DH,0.988727199,0.001819893,0.996226171,0.000000000,0.001949318,0.787597336,0.014247910,1.000000000,0.000976562,0.000000000,1.602333831,1.558438888,3.107682956,0.000287330,0.000830740,0.000496045
2015-09-24 16:04:09.600,2015-09-24 16:04:22.400,SPADES_1,TAS1E23150084,DH,0.988444062,0.001573058,0.994451116,0.000000000,0.001949318,0.791374920,0.012275737,1.000000000,0.000976562,0.000000000,1.602083066,1.558646214,3.108029449,0.000355946,0.000520804,0.000518123
2015-09-24 16:04:22.400,2015-09-24 16:04:35.200,SPADES_1,TAS1E23150084,DH,0.988403087,0.006200950,1.071605029,0.000000000,0.001949318,0.972207057,0.149875872,1.000000000,0.000976562,0.000000000,1.602463462,1.558050164,3.107369233,0.002556000,0.010077574,0.002850476
2015-09-24 16:04:35.200,2015-09-24 16:04:48.000,SPADES_1,TAS1E23150084,DH,0.988395164,0.001607733,0.994247713,0.000000000,0.001949318,0.745236384,0.012425922,1.000000000,0.000976562,0.000000000,1.600303690,1.546972189,3.103749801,0.000284984,0.000846035,0.000580560
2015-09-24 16:04:48.000,2015-09-24 16:05:00.800,SPADES_1,TAS1E23150084,DH,0.988534283,0.002433910,1.008505267,0.000000000,0.001949318,0.854687592,0.034873555,1.000000000,0.000976562,0.000000000,1.600597558,1.546335200,3.103033372,0.000809991,0.000999142,0.001260497
2015-09-24 16:05:00.800,2015-09-24 16:05:13.600,SPADES_1,TAS1E23150084,DH,0.988546957,0.004520553,1.011401211,0.000000000,0.001949318,0.944361741,0.049768015,1.000000000,0.000976562,0.000000000,1.600705428,1.545700669,3.102544658,0.001018902,0.000859259,0.000223661
2015-09-24 16:05:13.600,2015-09-24 16:05:26.400,SPADES_1,TAS1E23150084,DH,0.988359721,0.002519135,1.005939187,0.000000000,0.001949318,0.755119002,0.035167777,1.000000000,0.000976562,0.000000000,1.600636631,1.544692649,3.101909245,0.000572390,0.000405229,0.000634492
2015-09-24 16:05:26.400,2015-09-24 16:05:39.200,SPADES_1,TAS1E23150084,DH,0.988414800,0.001992719,1.000464758,0.000000000,0.001949318,0.770164176,0.020035499,1.000000000,0.000976562,0.000000000,1.600096210,1.545553914,3.102868964,0.000576065,0.000257372,0.000514588
2015-09-24 16:05:39.200,2015-09-24 16:05:52.000,SPADES_1,TAS1E23150084,DH,0.988432016,0.002215702,1.003745761,0.000000000,0.001949318,0.902925396,0.030360518,1.000000000,0.000976562,0.000000000,1.600194147,1.545656694,3.102775043,0.000585759,0.000824440,0.000722060
2015-09-24 16:05:52.000,2015-09-24 16:06:04.800,SPADES_1,TAS1E23150084,DH,0.988883419,0.001637186,0.996362761,0.000000000,0.001949318,0.746347508,0.013316046,1.000000000,0.000976562,0.000000000,1.600071639,1.545376925,3.102813511,0.000705913,0.000500644,0.000217268
2015-09-24 16:06:04.800,2015-09-24 16:06:17.600,SPADES_1,TAS1E23150084,DH,0.988867987,0.002317614,1.002507336,0.000000000,0.001949318,0.807376501,0.023828609,1.000000000,0.000976562,0.000000000,1.600066985,1.545422016,3.102963508,0.001040949,0.000908840,0.000563766
2015-09-24 16:06:17.600,2015-09-24 16:06:30.400,SPADES_1,TAS1E23150084,DH,0.988730447,0.003039462,1.016594967,0.000000000,0.001949318,0.788080666,0.057456540,1.000000000,0.000976562,0.000000000,1.598088565,1.543570523,3.103070825,0.000531479,0.000487372,0.000653651
2015-09-24 16:06:30.400,2015-09-24 16:06:43.200,SPADES_1,TAS1E23150084,DH,0.988323675,0.002625470,1.002622797,0.000000000,0.001949318,0.860273388,0.026918965,1.000000000,0.000976562,0.000000000,1.599212429,1.547183715,3.104475467,0.001333898,0.002782636,0.001165644
2015-09-24 16:06:43.200,2015-09-24 16:06:56.000,SPADES_1,TAS1E23150084,DH,0.988400834,0.001691540,0.995158778,0.000000000,0.001949318,0.795203885,0.012359648,1.000000000,0.000976562,0.000000000,1.599505284,1.547210851,3.104433157,0.000603957,0.001181762,0.000293676
2015-09-24 16:06:56.000,2015-09-24 16:07:08.800,SPADES_1,TAS1E23150084,DH,0.988443764,0.002562403,1.017021414,0.000000000,0.001949318,0.737077708,0.046769954,1.000000000,0.000976562,0.000000000,1.599528399,1.546702683,3.103978894,0.000584394,0.000839856,0.000596942
